comp_name,dep_status,duration,end_date,etl_type,failed_steps,i_load_plan,name,nb_run,row_tag,running_steps,sess_no,start_date,status,succ_steps,total_steps
116674 - 1 - apl-scm-core quality conditional load plan,,-1:58,2020-06-10 21:38:33.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,553,0,116674,2020-06-10 21:40:22.0,Completed,0,8
116673 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 21:36:40.0,CDP-OCI,0,460,sds-fia-app om custom load,1,554,0,116673,2020-06-10 21:36:28.0,Completed,15,15
116672 - 1 - apl-scm-app 101 inventory hourly load plan,,00:23,2020-06-10 21:56:19.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,555,0,116672,2020-06-10 21:32:33.0,Completed,18,18
116671 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 21:31:04.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,556,0,116671,2020-06-10 21:30:42.0,Completed,4,7
116670 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:46,2020-06-10 22:13:31.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,557,0,116670,2020-06-10 21:27:19.0,Completed,37,37
116669 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 21:26:55.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,558,0,116669,2020-06-10 21:26:53.0,Completed,0,5
116668 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 21:28:56.0,CDP-OCI,0,460,sds-fia-app om custom load,1,559,0,116668,2020-06-10 21:26:50.0,Completed,15,15
116667 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 21:22:50.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,560,0,116667,2020-06-10 21:22:48.0,Completed,0,8
116666 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 21:21:08.0,CDP-OCI,0,460,sds-fia-app om custom load,1,561,0,116666,2020-06-10 21:20:56.0,Completed,15,15
116665 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 21:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,562,0,116665,2020-06-10 21:17:32.0,Completed,4,7
116664 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 21:13:22.0,CDP-OCI,0,460,sds-fia-app om custom load,1,563,0,116664,2020-06-10 21:11:13.0,Completed,15,15
116663 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 21:11:12.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,564,0,116663,2020-06-10 21:11:09.0,Completed,0,5
116662 - 1 - sds-oalodi-app plan1,,-1:58,2020-06-10 21:03:35.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,565,0,116662,2020-06-10 21:05:15.0,Completed,5,5
116659 - 1 - sds-fia-app hourly plan1,,00:19,2020-06-10 21:24:24.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,566,0,116659,2020-06-10 21:05:14.0,Completed,1609,4044
116661 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 21:05:32.0,CDP-OCI,0,460,sds-fia-app om custom load,1,567,0,116661,2020-06-10 21:05:14.0,Completed,15,15
116660 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 21:05:16.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,568,0,116660,2020-06-10 21:05:14.0,Completed,0,8
116658 - 1 - fdl-common-app hourly consume,,00:06,2020-06-10 21:09:19.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,569,0,116658,2020-06-10 21:02:53.0,Completed,48,63
116655 - 1 - sds-fia-app hourly auto load plan1,,00:02,2020-06-10 21:04:46.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,570,0,116655,2020-06-10 21:02:39.0,Completed,178,178
116654 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 21:02:47.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,571,0,116654,2020-06-10 21:02:33.0,Completed,5,5
116656 - 1 - sds-fia-erp hourly load plan Fin01,,00:04,2020-06-10 21:05:09.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,572,0,116656,2020-06-10 21:00:57.0,Completed,229,408
116657 - 1 - appl-monitor-app plan,,00:04,2020-06-10 21:05:25.0,CDP-OCI,0,774,appl-monitor-app plan,1,573,0,116657,2020-06-10 21:00:57.0,Completed,5,5
116653 - 1 - apl-oalops-app BugDB OSvC Load Plan,,00:26,2020-06-10 21:25:11.0,CDP-OCI,0,95,apl-oalops-app BugDB OSvC Load Plan,1,574,0,116653,2020-06-10 20:58:35.0,Completed,52,52
116652 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:56:19.0,CDP-OCI,0,460,sds-fia-app om custom load,1,575,0,116652,2020-06-10 20:56:06.0,Completed,15,15
116651 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 20:53:31.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,576,0,116651,2020-06-10 20:53:29.0,Completed,0,5
116650 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:48:34.0,CDP-OCI,0,460,sds-fia-app om custom load,1,577,0,116650,2020-06-10 20:48:21.0,Completed,15,15
116649 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 20:47:19.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,578,0,116649,2020-06-10 20:47:16.0,Completed,0,8
116648 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:40:49.0,CDP-OCI,0,460,sds-fia-app om custom load,1,579,0,116648,2020-06-10 20:40:38.0,Completed,15,15
116647 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 20:35:55.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,580,0,116647,2020-06-10 20:35:53.0,Completed,0,5
116646 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:33:05.0,CDP-OCI,0,460,sds-fia-app om custom load,1,581,0,116646,2020-06-10 20:32:53.0,Completed,15,15
116644 - 1 - apl-scm-app 101 inventory hourly load plan,,00:05,2020-06-10 20:37:56.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,582,0,116644,2020-06-10 20:32:33.0,Completed,18,18
116645 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 20:32:54.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,583,0,116645,2020-06-10 20:32:33.0,Completed,4,7
116643 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:45,2020-06-10 21:16:38.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,584,0,116643,2020-06-10 20:31:29.0,Completed,37,37
116642 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 20:29:44.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,585,0,116642,2020-06-10 20:29:42.0,Completed,0,8
116641 - 1 - apl-crm-app general daily plan,,03:16,2020-06-10 23:43:21.0,CDP-OCI,0,1205,apl-crm-app general daily plan,1,586,0,116641,2020-06-10 20:27:08.0,Completed,16,16
116640 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:25:21.0,CDP-OCI,0,460,sds-fia-app om custom load,1,587,0,116640,2020-06-10 20:25:08.0,Completed,15,15
116639 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 20:18:21.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,588,0,116639,2020-06-10 20:18:19.0,Completed,0,5
116638 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 20:17:53.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,589,0,116638,2020-06-10 20:17:32.0,Completed,4,7
116637 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:17:35.0,CDP-OCI,0,460,sds-fia-app om custom load,1,590,0,116637,2020-06-10 20:17:21.0,Completed,15,15
116636 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 20:12:10.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,591,0,116636,2020-06-10 20:12:08.0,Completed,0,8
116635 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:09:49.0,CDP-OCI,0,460,sds-fia-app om custom load,1,592,0,116635,2020-06-10 20:09:32.0,Completed,15,15
116634 - 1 - fdl-common-app hourly consume,,00:05,2020-06-10 20:11:06.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,593,0,116634,2020-06-10 20:05:18.0,Completed,48,63
116633 - 1 - sds-fia-app hourly plan1,,00:15,2020-06-10 20:20:53.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,594,0,116633,2020-06-10 20:05:16.0,Completed,1609,4044
116632 - 1 - sds-fia-erp hourly load plan Fin01,,00:02,2020-06-10 20:05:07.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,595,0,116632,2020-06-10 20:02:50.0,Completed,229,408
116631 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 20:02:50.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,596,0,116631,2020-06-10 20:02:40.0,Completed,5,5
116630 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-10 20:04:34.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,597,0,116630,2020-06-10 20:02:40.0,Completed,178,178
116628 - 1 - appl-monitor-app plan,,-1:58,2020-06-10 20:00:57.0,CDP-OCI,0,774,appl-monitor-app plan,1,598,0,116628,2020-06-10 20:02:32.0,Completed,5,5
116629 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 20:02:40.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,599,0,116629,2020-06-10 20:02:32.0,Completed,5,5
116627 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 20:01:59.0,CDP-OCI,0,460,sds-fia-app om custom load,1,600,0,116627,2020-06-10 20:01:48.0,Completed,15,15
116626 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 20:00:47.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,601,0,116626,2020-06-10 20:00:44.0,Completed,0,5
116625 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 19:56:27.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,602,0,116625,2020-06-10 19:56:24.0,Completed,0,8
116624 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 19:54:16.0,CDP-OCI,0,460,sds-fia-app om custom load,1,603,0,116624,2020-06-10 19:54:01.0,Completed,15,15
116622 - 1 - apl-scm-mfg-quality-conditional,,-1:58,2020-06-10 19:43:12.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,604,0,116622,2020-06-10 19:45:01.0,Completed,0,5
116623 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 19:46:28.0,CDP-OCI,0,460,sds-fia-app om custom load,1,605,0,116623,2020-06-10 19:44:23.0,Completed,15,15
116620 - 1 - apl-scm-app 400 pricing hourly load plan,,00:04,2020-06-10 19:44:25.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,606,0,116620,2020-06-10 19:40:18.0,Completed,13,13
116619 - 1 - apl-scm-app 509 SCP PvA Three Hourly load plan,,00:51,2020-06-10 20:31:07.0,CDP-OCI,0,1074,apl-scm-app 509 SCP PvA Three Hourly load plan,1,607,0,116619,2020-06-10 19:40:05.0,Completed,2,2
116621 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 19:38:52.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,608,0,116621,2020-06-10 19:38:49.0,Completed,0,8
116618 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 19:38:42.0,CDP-OCI,0,460,sds-fia-app om custom load,1,609,0,116618,2020-06-10 19:38:26.0,Completed,15,15
116616 - 1 - apl-scm-app 101 inventory hourly load plan,,00:24,2020-06-10 19:56:55.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,610,0,116616,2020-06-10 19:32:32.0,Completed,18,18
116617 - 1 - apl-scm-scp OPTION LP,,00:02,2020-06-10 19:32:54.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,611,0,116617,2020-06-10 19:30:41.0,Completed,4,7
116614 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:48,2020-06-10 20:18:57.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,612,0,116614,2020-06-10 19:30:29.0,Completed,37,37
116615 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 19:30:53.0,CDP-OCI,0,460,sds-fia-app om custom load,1,613,0,116615,2020-06-10 19:28:49.0,Completed,15,15
116613 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 19:27:29.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,614,0,116613,2020-06-10 19:27:27.0,Completed,0,5
116612 - 1 - apl-scm-core quality conditional load plan,,00:01,2020-06-10 19:23:09.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,615,0,116612,2020-06-10 19:21:15.0,Completed,0,8
116611 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 19:23:08.0,CDP-OCI,0,460,sds-fia-app om custom load,1,616,0,116611,2020-06-10 19:21:05.0,Completed,15,15
116610 - 1 - apl-erp-pfm Utilization,,00:05,2020-06-10 19:26:16.0,CDP-OCI,0,1334,apl-erp-pfm Utilization,1,617,0,116610,2020-06-10 19:20:44.0,Completed,8,9
116609 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 19:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,618,0,116609,2020-06-10 19:17:32.0,Completed,4,7
116608 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 19:15:24.0,CDP-OCI,0,460,sds-fia-app om custom load,1,619,0,116608,2020-06-10 19:15:11.0,Completed,15,15
116607 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 19:11:45.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,620,0,116607,2020-06-10 19:11:43.0,Completed,0,5
116605 - 1 - sds-oalodi-app plan1,,-1:58,2020-06-10 19:03:52.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,621,0,116605,2020-06-10 19:05:33.0,Completed,5,5
116604 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 19:05:35.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,622,0,116604,2020-06-10 19:05:32.0,Completed,0,8
116606 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 19:07:39.0,CDP-OCI,0,460,sds-fia-app om custom load,1,623,0,116606,2020-06-10 19:05:29.0,Completed,15,15
116603 - 1 - sds-fia-app hourly plan1,,00:13,2020-06-10 19:17:38.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,624,0,116603,2020-06-10 19:03:43.0,Completed,1609,4044
116600 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 19:03:09.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,625,0,116600,2020-06-10 19:02:50.0,Completed,5,5
116599 - 1 - apl-scm-core product complete load plan,,00:55,2020-06-10 19:58:08.0,CDP-OCI,0,612,apl-scm-core product complete load plan,1,626,0,116599,2020-06-10 19:02:50.0,Completed,13,13
116596 - 1 - sds-fia-app hourly auto load plan1,,00:02,2020-06-10 19:05:10.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,627,0,116596,2020-06-10 19:02:39.0,Completed,178,178
116601 - 1 - fdl-common-app hourly consume,,00:08,2020-06-10 19:09:34.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,628,0,116601,2020-06-10 19:01:03.0,Completed,48,63
116602 - 1 - appl-monitor-app plan,,00:04,2020-06-10 19:05:42.0,CDP-OCI,0,774,appl-monitor-app plan,1,629,0,116602,2020-06-10 19:01:03.0,Completed,5,5
116598 - 1 - sds-fia-erp hourly load plan Fin01,,00:04,2020-06-10 19:05:29.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,630,0,116598,2020-06-10 19:00:58.0,Completed,229,408
116597 - 1 - fdl-erp-pfm Utilization,,00:19,2020-06-10 19:20:44.0,CDP-OCI,0,1324,fdl-erp-pfm Utilization,1,631,0,116597,2020-06-10 19:00:49.0,Completed,17,18
116595 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 18:59:48.0,CDP-OCI,0,460,sds-fia-app om custom load,1,632,0,116595,2020-06-10 18:59:36.0,Completed,15,15
116594 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 18:56:02.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,633,0,116594,2020-06-10 18:56:00.0,Completed,0,5
116593 - 1 - sds-osvc-app load plan,,00:01,2020-06-10 18:54:12.0,CDP-OCI,0,862,sds-osvc-app load plan,1,634,0,116593,2020-06-10 18:53:01.0,Completed,24,24
116592 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 18:52:02.0,CDP-OCI,0,460,sds-fia-app om custom load,1,635,0,116592,2020-06-10 18:51:50.0,Completed,15,15
116591 - 1 - apl-scm-app 201 MAKE hourly load plan,,00:58,2020-06-10 19:47:57.0,CDP-OCI,0,849,apl-scm-app 201 MAKE hourly load plan,1,636,0,116591,2020-06-10 18:49:19.0,Completed,13,13
116590 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 18:47:37.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,637,0,116590,2020-06-10 18:47:35.0,Completed,0,8
116589 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 18:44:18.0,CDP-OCI,0,460,sds-fia-app om custom load,1,638,0,116589,2020-06-10 18:44:04.0,Completed,15,15
116588 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 18:38:28.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,639,0,116588,2020-06-10 18:38:26.0,Completed,0,5
116587 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 18:36:32.0,CDP-OCI,0,460,sds-fia-app om custom load,1,640,0,116587,2020-06-10 18:36:19.0,Completed,15,15
116586 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:45,2020-06-10 19:17:57.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,641,0,116586,2020-06-10 18:32:48.0,Completed,37,37
116584 - 1 - apl-scm-app 101 inventory hourly load plan,,00:22,2020-06-10 18:55:19.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,642,0,116584,2020-06-10 18:32:33.0,Completed,18,18
116585 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 18:32:55.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,643,0,116585,2020-06-10 18:32:33.0,Completed,4,7
116583 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 18:30:03.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,644,0,116583,2020-06-10 18:30:01.0,Completed,0,8
116582 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 18:28:47.0,CDP-OCI,0,460,sds-fia-app om custom load,1,645,0,116582,2020-06-10 18:28:34.0,Completed,15,15
116581 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 18:20:54.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,646,0,116581,2020-06-10 18:20:52.0,Completed,0,5
116580 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 18:21:00.0,CDP-OCI,0,460,sds-fia-app om custom load,1,647,0,116580,2020-06-10 18:20:45.0,Completed,15,15
116579 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 18:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,648,0,116579,2020-06-10 18:17:32.0,Completed,4,7
116578 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 18:13:13.0,CDP-OCI,0,460,sds-fia-app om custom load,1,649,0,116578,2020-06-10 18:12:54.0,Completed,15,15
116577 - 1 - apl-scm-core quality conditional load plan,,00:01,2020-06-10 18:12:29.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,650,0,116577,2020-06-10 18:10:35.0,Completed,0,8
116576 - 1 - apl-scm-scp SP LP,,02:19,2020-06-10 20:27:08.0,CDP-OCI,0,734,apl-scm-scp SP LP,1,651,0,116576,2020-06-10 18:07:41.0,Completed,7,7
116574 - 1 - apl-scm-mfg-quality-conditional,,-1:58,2020-06-10 18:03:20.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,652,0,116574,2020-06-10 18:05:08.0,Completed,0,5
116575 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 18:07:13.0,CDP-OCI,0,460,sds-fia-app om custom load,1,653,0,116575,2020-06-10 18:05:00.0,Completed,15,15
116572 - 1 - fdl-common-app hourly consume,,00:08,2020-06-10 18:13:21.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,654,0,116572,2020-06-10 18:04:44.0,Completed,48,63
116573 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 18:04:58.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,655,0,116573,2020-06-10 18:04:44.0,Completed,5,5
116571 - 1 - sds-fia-app hourly auto load plan1,,00:02,2020-06-10 18:07:05.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,656,0,116571,2020-06-10 18:04:40.0,Completed,178,178
116570 - 1 - sds-fia-app hourly plan1,,00:15,2020-06-10 18:18:02.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,657,0,116570,2020-06-10 18:02:43.0,Completed,1609,4044
116568 - 1 - sds-fia-erp hourly load plan Fin01,,00:01,2020-06-10 18:02:28.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,658,0,116568,2020-06-10 18:00:52.0,Completed,229,408
116569 - 1 - appl-monitor-app plan,,00:04,2020-06-10 18:04:55.0,CDP-OCI,0,774,appl-monitor-app plan,1,659,0,116569,2020-06-10 18:00:52.0,Completed,5,5
116567 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 18:00:50.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,660,0,116567,2020-06-10 18:00:43.0,Completed,5,5
116566 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 17:58:57.0,CDP-OCI,0,460,sds-fia-app om custom load,1,661,0,116566,2020-06-10 17:58:43.0,Completed,15,15
116565 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 17:54:55.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,662,0,116565,2020-06-10 17:54:53.0,Completed,0,8
116564 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 17:51:09.0,CDP-OCI,0,460,sds-fia-app om custom load,1,663,0,116564,2020-06-10 17:50:56.0,Completed,15,15
116563 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 17:47:36.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,664,0,116563,2020-06-10 17:47:34.0,Completed,0,5
116562 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 17:43:23.0,CDP-OCI,0,460,sds-fia-app om custom load,1,665,0,116562,2020-06-10 17:43:09.0,Completed,15,15
116561 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 17:37:20.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,666,0,116561,2020-06-10 17:37:18.0,Completed,0,8
116560 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 17:35:36.0,CDP-OCI,0,460,sds-fia-app om custom load,1,667,0,116560,2020-06-10 17:35:23.0,Completed,15,15
116559 - 1 - apl-scm-app 400 pricing hourly load plan,,00:03,2020-06-10 17:37:46.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,668,0,116559,2020-06-10 17:33:52.0,Completed,13,13
116558 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:47,2020-06-10 18:20:16.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,669,0,116558,2020-06-10 17:33:12.0,Completed,37,37
116556 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 17:32:55.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,670,0,116556,2020-06-10 17:32:33.0,Completed,4,7
116557 - 1 - apl-scm-app 101 inventory hourly load plan,,00:23,2020-06-10 17:55:46.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,671,0,116557,2020-06-10 17:32:33.0,Completed,18,18
116555 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 17:30:02.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,672,0,116555,2020-06-10 17:30:00.0,Completed,0,5
116554 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 17:27:51.0,CDP-OCI,0,460,sds-fia-app om custom load,1,673,0,116554,2020-06-10 17:27:38.0,Completed,15,15
116553 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 17:20:04.0,CDP-OCI,0,460,sds-fia-app om custom load,1,674,0,116553,2020-06-10 17:19:52.0,Completed,15,15
116552 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 17:19:46.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,675,0,116552,2020-06-10 17:19:44.0,Completed,0,8
116551 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 17:17:54.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,676,0,116551,2020-06-10 17:17:33.0,Completed,4,7
116550 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 17:12:28.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,677,0,116550,2020-06-10 17:12:26.0,Completed,0,5
116549 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 17:12:20.0,CDP-OCI,0,460,sds-fia-app om custom load,1,678,0,116549,2020-06-10 17:12:05.0,Completed,15,15
116548 - 1 - sds-fia-app om custom load,,-1:58,2020-06-10 17:04:32.0,CDP-OCI,0,460,sds-fia-app om custom load,1,679,0,116548,2020-06-10 17:05:58.0,Completed,15,15
116547 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 17:05:08.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,680,0,116547,2020-06-10 17:04:47.0,Completed,5,5
116546 - 1 - sds-fia-erp hourly load plan Fin01,,00:00,2020-06-10 17:05:27.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,681,0,116546,2020-06-10 17:04:47.0,Completed,229,408
116544 - 1 - sds-fia-app hourly plan1,,00:13,2020-06-10 17:18:36.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,682,0,116544,2020-06-10 17:04:38.0,Completed,1609,4044
116545 - 1 - appl-monitor-app plan,,-1:58,2020-06-10 17:03:15.0,CDP-OCI,0,774,appl-monitor-app plan,1,683,0,116545,2020-06-10 17:04:37.0,Completed,5,5
116543 - 1 - fdl-common-app hourly consume,,00:05,2020-06-10 17:08:42.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,684,0,116543,2020-06-10 17:02:43.0,Completed,48,63
116541 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 17:02:40.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,685,0,116541,2020-06-10 17:02:33.0,Completed,5,5
116540 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 17:02:12.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,686,0,116540,2020-06-10 17:02:09.0,Completed,0,8
116542 - 1 - sds-fia-app hourly auto load plan1,,00:03,2020-06-10 17:04:02.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,687,0,116542,2020-06-10 17:00:48.0,Completed,178,178
